Depth [L],In_Flow [L^3 T^-1],Out_Flow [L^3 T^-1],Upper depth bound [L],Lower depth bound [L]
61.15,0.2069285922082088,-0.7127989050133433,71.25,73.75
61.35,0.4999999273320479,-0.5000000132362606,71.25,73.75
61.55,0.4999998836585189,-0.5000000132005838,71.25,73.75
61.75,0.5000001904915709,-0.5000000142290694,71.25,73.75
61.95,0.499999791793062,-0.5000000125597788,71.25,73.75
62.15,0.4999999482546101,-0.500000014182379,71.25,73.75
62.35,0.499999895395616,-0.5000000122783191,71.25,73.75
62.55,0.4999998700215066,-0.5000000115167555,71.25,73.75
62.75,0.5000000493908673,-0.5000000134948792,71.25,73.75
62.95,0.5000001585067166,-0.5000000122496887,71.25,73.75
63.15,0.5000001310809518,-0.5000000116142668,71.25,73.75
63.35,0.4999997007453154,-0.5000000110888295,71.25,73.75
63.55,0.2072540659349611,-0.619308698919587,71.25,73.75
63.75,0.4999999848953775,-0.5000000166033863,71.25,73.75
63.95,0.4999999505087641,-0.5000000131308016,71.25,73.75
64.15,0.4999997605657699,-0.5000000147337941,71.25,73.75
64.35,0.4999998963382958,-0.5000000123254358,71.25,73.75
64.55,0.5000001057028512,-0.5000000113845411,71.25,73.75
64.75,0.5000001505813763,-0.5000000100137119,71.25,73.75
64.95,0.4999999198547855,-0.5000000130600118,71.25,73.75
65.15,0.4999998235813465,-0.5000000135973268,71.25,73.75
65.35,0.5000001026131013,-0.5000000119812771,71.25,73.75
65.55,0.5000000169010924,-0.5000000118549511,71.25,73.75
65.75,0.4999999104455842,-0.5000000134238936,71.25,73.75
65.95,0.499999866532291,-0.5000000131095244,71.25,73.75
66.15,0.2033487410823665,-0.5668804063615557,71.25,73.75
66.35,0.4999998725239473,-0.5000000133427207,71.25,73.75
66.55,0.5000001465984272,-0.5000000135594649,71.25,73.75
66.75,0.4999999865548152,-0.500000012316357,71.25,73.75
66.95,0.5000000704236708,-0.5000000140432475,71.25,73.75
67.15,0.4999999618409349,-0.5000000137104523,71.25,73.75
67.35,0.4999999215136918,-0.5000000118622464,71.25,73.75
67.55,0.500000173728044,-0.5000000165386083,71.25,73.75
67.75,0.5000000453835951,-0.5000000106701585,71.25,73.75
67.95,0.4999998734624495,-0.5000000134587178,71.25,73.75
68.15,0.4999998697388563,-0.500000013998348,71.25,73.75
68.35,0.4999998889207935,-0.5000000143199149,71.25,73.75
68.55,0.1990306587155388,-0.540900810875682,71.25,73.75
68.75,0.4999996218118263,-0.500000012443887,71.25,73.75
68.95,0.4999998761129478,-0.5000000130662768,71.25,73.75
69.15,0.5000000063171545,-0.5000000158103591,71.25,73.75
69.35,0.4999999300293289,-0.5000000117285487,71.25,73.75
69.55,0.4999999990891901,-0.500000014436005,71.25,73.75
69.75,0.4999999440331599,-0.5000000141659668,71.25,73.75
69.95,0.4999998551893031,-0.5000000119747326,71.25,73.75
70.15,0.4999999017867165,-0.5000000130779281,71.25,73.75
70.35,0.4999997660177173,-0.5000000158861869,71.25,73.75
70.55,0.5000001128285463,-0.5000000125061927,71.25,73.75
70.75,0.4999999452498566,-0.5000000135273884,71.25,73.75
70.95,0.4999999629053185,-0.5000000124699702,71.25,73.75
71.15,0.2013152719779921,-0.5876851108057491,71.25,73.75
71.35,0.4999998837731277,-0.4993595985030339,71.25,73.75
