Depth [L],In_Flow [L^3 T^-1],Out_Flow [L^3 T^-1],Upper depth bound [L],Lower depth bound [L]
64.95,0.38748343666,-0.4572836795399999,71.25,73.75
65.15,0.3762608621999999,-0.45949803136,71.25,73.75
65.35,0.3554366408999999,-0.4651836261699999,71.25,73.75
65.55,0.3260153800899999,-0.47483056013,71.25,73.75
65.75,0.2895147970999999,-0.4892898925899999,71.25,73.75
65.95,0.24790058565,-0.50996759514,71.25,73.75
66.15,0.2036751626999999,-0.5392897242499999,71.25,73.75
66.35,0.24566749089,-0.5097542500499999,71.25,73.75
66.55,0.28415456011,-0.4888828109999999,71.25,73.75
66.75,0.316530199,-0.4742461755599999,71.25,73.75
66.95,0.3407435397399999,-0.4644428381899999,71.25,73.75
67.15,0.3552394243199999,-0.4586368922499999,71.25,73.75
67.35,0.3590602233299999,-0.45637039609,71.25,73.75
67.55,0.3518884986799999,-0.4574860735099999,71.25,73.75
67.75,0.33406033935,-0.4621095743899999,71.25,73.75
67.95,0.30656580096,-0.4706830533799999,71.25,73.75
68.15,0.2710102559399999,-0.4840744527499999,71.25,73.75
68.35,0.2295006656699999,-0.50384775091,71.25,73.75
68.55,0.18467589374,-0.53295563042,71.25,73.75
68.75,0.2300907149699999,-0.5033091792899999,71.25,73.75
68.95,0.2724210818,-0.48297510632,71.25,73.75
69.15,0.3090008929999999,-0.4689149512899999,71.25,73.75
69.35,0.3376634944999999,-0.45947145551,71.25,73.75
69.55,0.35670061308,-0.45365832965,71.25,73.75
69.75,0.3649667496499999,-0.45087016783,71.25,73.75
69.95,0.36191439654,-0.4507453972,71.25,73.75
70.15,0.34760381532,-0.45308943455,71.25,73.75
70.35,0.3227242968499999,-0.4578199762499999,71.25,73.75
70.55,0.2886192504999999,-0.46491407862,71.25,73.75
70.75,0.24726446152,-0.47434096306,71.25,73.75
70.95,0.20114790488,-0.4859645980299999,71.25,73.75
71.15,0.1532335808599999,-0.4994149074299999,71.25,73.75
71.35,0.2061862664399999,-0.4767553072699999,71.25,73.75
