name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
OUT_INST:0_USECOL:2_DIRECT_IDX0:34.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:34.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:34.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:35.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:35.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:35.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:35.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:35.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:36.15,-0.30103,4,-8.30103,7.69897,-0.30103,1.36523,-3.03148,2.42942
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.15,-0.30103,4,-8.30103,7.69897,-0.30103,3.99999,-8.30101,7.69895
IN_INST:0_USECOL:1_DIRECT_IDX0:36.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:36.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
